tempo_s,bpm_ecg
354.79,96.77
355.41,96.15
356.04,95.85
356.66,95.85
357.29,96.46
357.91,95.54
358.53,97.40
359.14,97.72
359.77,95.54
360.41,93.46
361.04,95.85
361.66,96.46
362.29,95.24
362.93,93.46
363.58,92.88
364.22,93.75
364.86,93.46
365.50,94.34
366.12,96.46
366.74,97.09
367.36,97.09
367.97,97.72
368.57,99.67
369.14,105.63
369.74,100.00
370.33,101.01
370.95,97.09
371.60,92.59
372.26,90.91
372.90,93.75
373.54,94.34
374.18,93.46
374.81,94.64
375.45,94.64
376.07,96.46
376.69,97.09
377.30,98.36
377.90,99.01
378.51,98.68
379.11,99.34
379.72,98.68
380.32,100.33
380.92,99.67
381.53,99.01
382.14,97.72
382.77,96.15
383.42,92.31
384.05,95.24
384.69,93.75
385.33,92.59
385.99,91.74
386.64,91.46
387.30,92.02
387.95,92.31
388.59,92.59
389.23,94.64
389.85,96.77
390.46,98.04
391.06,99.67
391.66,100.33
392.24,102.74
392.84,100.33
393.45,99.34
394.07,96.77
394.70,94.34
395.34,93.75
395.98,93.75
396.62,93.75
397.28,91.74
397.93,91.46
398.58,92.88
399.22,94.04
399.84,95.85
400.45,98.68
401.04,101.69
401.63,102.39
402.21,103.09
402.79,102.39
403.38,101.69
403.98,100.67
404.56,103.45
405.13,104.90
405.70,105.26
406.27,104.90
406.85,104.17
407.43,103.09
408.02,102.39
408.61,102.04
409.21,100.00
409.81,99.34
410.42,98.68
411.03,97.72
411.65,97.40
412.27,97.09
412.87,99.01
413.48,98.04
414.10,97.09
414.74,94.34
415.38,92.88
416.04,90.91
416.71,90.63
417.36,91.74
418.01,92.31
418.65,93.46
419.28,95.24
419.89,99.34
420.49,100.00
421.08,101.69
421.65,104.17
422.23,104.53
422.81,103.09
423.39,102.39
423.99,100.67
424.59,100.67
425.18,100.67
425.77,101.69
426.35,104.17
426.93,102.74
427.52,102.74
428.10,103.09
428.68,102.74
429.27,102.39
429.88,98.68
430.48,99.01
431.07,102.04
431.67,100.67
432.27,99.34
432.88,98.04
433.50,97.72
434.11,97.72
434.72,98.36
435.31,101.35
435.91,101.01
436.49,102.04
437.09,101.01
437.67,102.39
438.27,101.35
438.87,99.67
439.48,98.04
440.11,95.85
440.74,94.94
441.37,94.34
442.00,95.54
442.62,96.77
443.24,97.40
443.82,102.39
444.41,103.09
445.00,101.35
445.59,102.04
446.20,98.36
446.84,93.17
447.50,91.19
448.15,92.31
448.80,92.02
449.44,93.17
450.09,92.59
450.72,96.15
451.33,97.72
451.93,100.67
452.51,102.39
453.09,103.81
453.66,104.53
454.23,106.38
454.79,106.01
455.37,104.17
455.96,101.69
456.56,100.33
457.17,98.36
457.77,99.34
458.38,99.34
458.95,104.17
459.53,103.45
460.11,104.53
460.69,102.39
461.27,103.45
461.88,99.34
462.52,93.75
463.18,90.36
463.84,91.46
464.47,94.04
465.13,91.19
465.79,91.74
466.46,88.76
467.11,92.88
467.74,94.64
468.38,94.64
469.01,94.94
469.63,95.85
470.26,96.15
470.87,98.04
471.50,95.85
472.13,94.04
472.79,92.02
473.45,90.63
474.11,90.63
474.77,90.63
475.44,90.09
476.10,91.19
476.71,97.72
477.33,96.77
477.96,94.64
478.61,92.59
479.28,90.09
479.93,92.59
480.57,93.46
481.21,93.17
481.86,92.31
482.51,92.88
483.16,92.02
483.81,92.31
484.46,92.88
