tempo_s,bpm_ecg
160.37,90.91
161.04,89.29
161.72,88.50
162.39,88.76
163.06,89.29
163.74,88.76
164.43,87.21
165.10,89.29
165.77,89.02
166.42,93.17
167.07,92.59
167.72,92.31
168.37,91.19
169.05,88.24
169.75,86.71
170.45,84.75
171.17,83.33
171.89,84.27
172.58,86.46
173.26,88.76
173.90,92.59
174.54,93.75
175.17,95.54
175.80,94.94
176.45,92.88
177.11,90.36
177.80,87.98
178.50,84.75
179.21,84.51
179.93,84.27
180.63,85.47
181.31,87.72
181.98,90.36
182.62,93.46
183.25,94.94
183.88,94.64
184.52,93.75
185.17,93.17
185.85,88.24
186.55,85.23
187.23,88.50
187.94,84.27
188.65,84.27
189.38,82.42
190.07,86.96
190.77,86.21
191.45,87.98
192.14,87.46
192.79,91.46
193.46,89.55
194.14,88.50
194.84,85.96
195.55,84.51
196.26,84.27
197.01,80.21
197.75,80.86
198.48,82.42
199.21,81.74
199.94,81.97
200.66,83.80
201.37,84.27
202.08,84.51
202.78,85.71
203.47,86.71
204.17,85.71
204.88,84.75
205.57,87.72
206.28,84.27
207.00,83.33
207.73,81.52
208.44,84.99
209.16,83.10
209.89,82.64
210.61,83.10
211.30,86.96
211.99,86.46
212.68,87.72
213.32,94.04
213.96,93.46
214.65,86.96
215.38,82.19
216.16,76.73
216.97,73.71
217.76,76.14
218.56,75.00
219.31,79.79
220.06,80.86
220.76,84.75
221.45,87.72
222.12,89.55
222.76,92.88
223.39,95.54
223.99,99.67
224.60,99.67
225.20,99.34
225.83,95.54
226.51,88.24
227.28,77.52
228.09,73.89
228.80,84.51
229.55,80.43
230.27,83.80
231.00,81.30
231.75,80.86
232.48,81.74
233.21,82.19
233.93,83.80
234.61,87.46
235.25,93.46
235.87,96.77
236.49,97.09
237.12,95.85
237.75,95.24
238.41,90.36
239.12,85.23
239.87,79.58
240.64,78.12
241.40,79.16
242.14,80.86
242.84,85.47
243.54,86.21
244.19,91.19
244.84,92.31
245.51,90.36
246.20,87.21
246.92,83.10
247.68,79.16
248.45,77.32
249.23,76.73
250.00,78.33
250.75,79.58
251.48,82.42
252.19,84.75
252.88,87.46
253.55,89.02
254.21,91.19
254.86,92.31
255.49,94.94
256.11,96.77
256.75,93.46
257.42,90.36
258.13,83.80
258.88,80.65
259.60,83.10
260.28,88.50
260.95,88.76
261.62,90.09
262.28,90.36
262.94,90.91
263.58,94.34
264.21,94.64
264.86,93.17
265.50,93.17
266.14,94.04
266.79,92.59
267.45,89.82
268.14,87.98
268.83,86.21
269.54,84.99
270.25,84.51
270.95,85.23
271.64,86.96
272.31,89.55
272.97,91.19
273.61,94.04
274.24,95.24
274.87,95.24
275.48,97.72
276.13,92.59
276.78,91.74
277.48,86.21
278.22,80.86
278.97,79.79
279.73,79.16
280.48,80.21
281.20,83.80
281.90,84.99
282.59,87.46
283.26,88.76
283.93,89.82
284.56,94.94
285.22,92.02
285.86,93.46
286.51,92.02
287.18,89.02
287.87,86.96
288.59,83.80
289.31,83.33
290.02,84.03
290.70,88.50
291.39,87.72
292.05,89.82
292.71,90.91
293.37,91.74
294.02,91.46
294.68,91.19
295.34,90.63
296.01,90.09
296.68,89.55
297.33,92.31
297.96,95.54
298.59,94.64
299.24,92.59
299.91,89.02
300.62,85.47
301.32,85.71
302.00,87.72
302.69,86.46
303.38,87.21
304.07,86.96
304.74,90.36
305.40,89.82
306.08,89.02
306.76,88.24
307.46,85.47
308.17,84.75
308.87,85.47
309.60,81.74
310.36,79.16
311.09,82.19
311.83,81.30
312.56,81.97
313.28,83.57
313.95,89.82
314.62,89.02
315.28,90.63
315.95,90.36
316.63,88.50
317.32,86.71
318.02,85.23
318.72,85.47
319.45,82.19
320.20,80.00
320.96,79.79
321.71,80.00
322.45,80.43
323.15,85.96
323.86,84.27
324.57,85.23
325.29,83.33
326.01,83.33
326.79,76.34
327.56,78.33
328.39,72.29
329.22,72.29
330.06,71.43
330.89,72.29
331.69,74.81
332.48,75.95
333.21,81.97
333.91,85.96
334.61,86.21
335.31,85.47
336.00,86.96
336.77,77.92
337.54,77.52
338.30,78.74
339.07,78.74
339.82,79.16
340.58,79.79
341.30,82.64
342.01,84.51
342.70,86.71
343.36,91.46
344.00,93.46
344.63,94.94
345.27,94.94
345.92,92.31
346.55,94.04
347.23,88.76
347.93,85.23
348.71,77.72
349.50,75.38
350.26,78.95
350.97,84.27
351.68,84.75
352.39,84.99
353.09,85.71
353.77,87.72
354.45,89.02
355.11,89.82
355.77,91.19
356.43,91.74
357.07,92.59
357.71,93.75
358.35,94.04
358.99,93.75
359.63,94.04
360.27,93.46
360.93,91.19
361.61,87.98
362.28,90.09
362.94,90.63
363.61,89.55
364.28,89.55
364.96,88.76
365.61,92.02
366.27,90.91
366.92,91.74
367.58,91.74
368.22,93.17
368.87,92.31
369.52,92.02
370.18,91.46
370.83,92.02
371.49,90.63
372.18,87.21
372.89,84.75
373.59,85.23
374.29,86.46
374.95,90.36
375.62,89.29
376.31,87.46
376.98,89.29
377.66,87.72
378.36,86.71
379.05,86.21
379.73,88.50
380.42,87.21
381.11,87.21
381.79,87.98
382.47,87.46
383.16,87.98
383.85,86.21
384.56,85.23
385.26,85.47
385.95,86.96
386.65,85.47
387.36,84.99
388.05,85.96
388.76,85.47
389.46,84.75
390.18,84.27
390.88,84.99
391.59,84.75
392.30,84.75
393.00,85.71
393.71,84.27
394.42,84.03
395.13,84.99
395.84,84.75
396.53,86.71
397.21,87.72
397.90,87.21
398.60,86.46
399.29,85.96
400.01,83.57
400.74,82.87
401.45,84.27
402.16,84.51
402.85,86.71
403.52,89.02
404.16,94.64
404.80,94.04
405.43,94.94
406.07,93.75
406.73,90.63
407.42,86.46
408.13,84.51
408.81,88.50
409.50,87.46
410.20,85.47
410.91,84.27
411.61,86.21
412.30,86.21
412.99,87.72
413.67,88.24
414.34,89.02
415.01,89.55
415.68,89.29
416.35,89.82
417.01,90.91
417.67,91.74
418.32,92.31
418.96,93.46
419.60,93.17
420.24,94.34
420.88,94.04
421.51,94.94
422.16,91.74
422.84,89.02
423.54,85.23
424.25,84.51
424.96,84.51
425.66,85.96
426.34,88.24
427.01,89.82
427.64,94.94
428.27,94.64
428.90,95.85
429.53,95.54
430.16,94.04
430.82,91.19
431.47,92.88
432.11,93.17
432.76,92.31
433.42,90.91
434.08,90.63
434.75,90.36
435.42,89.82
436.04,96.15
436.68,94.34
437.31,95.24
437.95,93.75
438.60,91.74
439.28,88.76
439.96,87.46
440.61,92.88
441.26,91.46
441.91,92.59
442.56,93.17
443.21,92.31
443.85,92.59
444.49,94.34
445.14,92.02
445.81,89.82
446.50,86.96
447.21,84.99
447.90,86.71
448.61,83.80
449.32,84.75
450.01,87.72
450.70,86.96
451.40,84.99
452.13,82.19
452.88,80.65
453.60,83.10
454.34,81.30
455.10,78.74
455.85,79.58
456.60,79.79
457.35,80.86
458.08,82.19
458.78,85.47
459.48,84.99
460.19,85.47
460.88,86.46
461.59,84.27
462.32,82.87
463.04,83.10
463.78,80.43
464.53,80.65
465.27,81.30
465.98,84.27
466.70,83.57
467.41,84.51
468.11,85.23
468.80,86.71
469.49,86.96
470.18,86.71
470.87,87.98
471.56,86.46
472.27,84.75
472.98,84.03
473.68,85.71
474.37,87.21
475.05,88.24
475.73,87.98
476.40,89.82
477.06,90.63
477.74,88.50
478.42,87.72
479.11,87.21
479.80,87.72
480.50,85.23
481.21,84.27
481.93,83.57
482.61,87.72
483.30,87.21
483.99,87.72
484.66,89.55
485.32,89.82
485.97,92.88
486.61,93.46
487.24,95.85
487.85,97.40
488.47,97.40
489.09,97.40
489.71,95.85
490.36,92.59
491.04,88.76
491.73,86.71
492.43,85.71
493.14,83.80
