tempo_s,bpm_ecg
99.80,81.97
100.52,83.10
101.23,84.03
101.93,85.96
102.62,86.71
103.31,86.96
104.00,87.72
104.66,90.91
105.35,86.71
106.09,80.65
106.91,73.53
107.73,72.64
108.51,76.92
109.26,80.65
110.01,79.58
110.82,74.26
111.67,70.92
112.51,70.75
113.34,72.64
114.10,78.74
114.88,77.12
115.69,74.44
116.52,72.12
117.37,70.59
118.16,75.76
118.96,75.00
119.78,72.82
120.62,71.94
121.56,63.83
122.23,89.02
122.90,90.36
123.52,95.54
124.13,98.68
124.73,100.33
125.34,99.01
125.93,100.33
126.52,102.39
127.10,103.09
127.69,102.39
128.28,101.01
128.89,98.36
129.51,97.72
130.11,99.67
130.69,103.09
131.28,102.04
131.88,100.00
132.46,102.39
133.05,102.39
133.65,99.34
134.30,92.31
135.02,83.33
135.82,75.76
136.62,74.63
137.41,75.95
138.12,84.51
138.80,88.50
139.47,89.02
140.10,94.94
140.73,95.85
141.36,94.64
142.04,89.29
142.79,79.16
143.66,68.97
144.53,68.97
145.37,71.43
146.17,75.57
146.92,79.79
147.63,84.27
148.32,86.96
149.00,88.50
149.65,92.02
150.27,97.72
150.87,99.01
151.48,98.68
152.11,95.54
152.78,89.29
153.54,78.53
154.38,71.94
155.24,69.93
156.08,71.09
156.86,76.92
157.57,84.27
158.25,87.98
158.92,89.82
159.59,89.82
160.27,88.50
160.94,89.82
161.60,90.09
162.25,92.88
162.90,91.46
163.55,92.88
164.20,92.59
164.86,90.91
165.54,87.72
166.23,86.96
166.89,90.91
167.56,89.82
168.26,85.71
169.00,81.08
169.76,79.16
170.49,82.42
171.20,84.27
171.88,88.50
172.57,86.96
173.26,86.21
173.95,86.71
174.64,87.72
175.32,88.50
175.97,91.74
176.63,91.46
177.29,90.63
177.94,92.31
178.59,92.59
179.24,91.74
179.89,92.02
180.52,95.54
181.16,94.04
181.80,93.75
182.45,92.31
183.12,89.02
183.83,85.23
184.58,80.00
185.35,77.72
186.10,79.37
186.85,80.65
187.57,82.87
188.24,89.55
188.87,95.24
189.49,97.40
190.11,97.09
190.76,91.46
191.53,78.53
192.34,73.71
193.08,80.65
193.75,89.82
194.42,90.36
195.09,88.76
195.79,86.46
196.50,84.51
197.21,84.03
197.93,82.87
198.66,82.19
199.37,85.47
200.04,88.76
200.72,88.24
201.40,87.98
202.10,86.21
202.83,82.42
203.62,76.14
204.42,74.44
205.20,77.52
206.00,74.81
206.81,74.07
207.61,75.00
208.39,76.73
209.12,81.97
209.88,79.58
210.63,79.16
211.41,77.72
212.12,83.80
212.89,78.53
213.69,74.81
214.52,72.46
215.29,77.32
216.08,76.14
216.87,75.57
217.67,75.00
218.43,79.79
219.19,78.53
219.95,78.95
220.67,82.87
221.36,87.98
222.06,84.99
222.79,82.64
223.54,80.00
224.31,77.72
225.10,76.34
225.82,83.10
226.54,83.10
227.29,79.79
228.06,78.12
228.81,79.58
229.51,85.71
230.22,84.99
230.93,84.51
231.67,81.30
232.42,79.58
233.14,83.10
233.89,80.65
234.66,77.92
235.44,77.12
236.16,82.64
236.91,80.21
237.66,80.43
238.41,79.79
239.10,86.21
239.80,86.21
240.53,81.74
241.31,77.52
242.12,73.89
242.90,77.12
243.62,82.87
244.39,78.53
245.17,76.73
245.96,75.57
246.74,77.32
247.48,80.86
248.19,84.75
248.93,81.30
249.67,80.43
250.43,78.95
251.17,81.52
251.90,81.74
252.69,76.53
253.49,74.26
254.27,77.72
254.99,82.42
255.73,81.30
256.42,86.71
257.07,92.88
257.68,97.72
258.29,98.36
258.92,96.46
259.54,95.85
260.19,92.02
260.91,84.27
261.70,75.76
262.51,73.71
263.25,81.08
264.00,79.79
264.77,78.12
265.50,82.42
266.18,88.24
266.85,90.09
267.53,87.72
268.24,84.99
268.94,84.99
269.63,86.96
270.37,81.74
271.18,73.53
272.02,71.26
272.79,78.12
273.51,84.03
274.24,81.74
274.97,81.74
275.71,81.74
276.42,84.27
277.17,79.79
277.90,82.87
278.54,92.59
279.17,95.85
279.80,95.54
280.43,95.54
281.06,94.34
281.71,93.17
282.35,92.88
283.00,92.59
283.66,91.46
284.31,91.19
284.95,94.94
285.55,99.67
286.14,101.35
286.72,102.74
287.31,103.09
287.89,102.04
288.50,99.67
289.13,95.24
289.78,91.19
290.45,89.82
291.13,87.98
291.83,86.71
292.50,89.55
293.16,90.09
293.81,92.31
294.43,96.77
295.02,101.35
295.60,103.45
296.18,103.81
296.79,98.36
297.48,87.46
298.26,76.53
299.01,79.79
299.72,85.23
300.42,84.99
301.13,84.75
301.85,83.33
302.57,83.80
303.25,88.24
303.94,87.21
304.63,86.96
305.33,85.47
306.04,83.80
306.75,85.47
307.45,85.71
308.20,80.00
309.03,71.94
309.87,71.77
310.59,82.64
311.31,83.10
312.05,81.97
312.81,78.33
313.61,75.57
314.40,75.38
315.17,78.33
315.93,79.16
316.68,79.37
317.43,79.79
318.17,81.30
318.91,81.52
319.60,86.96
320.31,84.03
321.07,78.95
321.88,73.89
322.71,72.46
323.54,72.82
324.32,76.14
325.08,79.16
325.76,87.98
326.45,86.96
327.16,84.99
327.89,81.97
328.68,76.34
329.49,73.71
330.24,80.21
330.97,82.19
331.74,78.12
332.50,78.33
333.27,77.92
334.03,79.37
334.75,83.80
335.43,88.24
336.07,93.75
336.70,94.34
337.35,92.02
338.06,84.75
338.85,75.95
339.70,70.92
340.45,79.79
341.22,77.52
342.02,75.76
342.80,76.14
343.55,80.65
344.34,76.14
345.13,75.38
345.91,76.73
346.64,82.42
347.38,80.86
348.14,79.58
348.90,78.53
349.65,79.79
350.41,79.79
351.19,76.14
352.00,74.26
352.82,73.71
353.57,79.58
354.36,76.34
355.15,75.38
355.95,74.81
356.74,76.73
357.49,79.79
358.21,82.64
358.89,88.50
359.59,85.71
360.33,81.30
361.12,76.14
361.89,77.32
362.71,73.89
363.52,73.71
364.32,74.81
365.08,78.74
365.86,77.12
366.63,78.33
367.36,82.19
368.10,81.30
368.87,77.12
369.65,77.32
370.41,79.37
371.12,84.51
371.81,86.71
372.50,86.96
373.20,85.47
373.92,83.80
374.68,78.12
375.50,73.35
376.30,74.81
377.09,76.73
377.81,82.64
378.53,83.57
379.27,81.08
380.03,79.16
380.78,79.79
381.58,75.00
382.38,75.19
383.10,82.87
383.79,86.96
384.50,85.23
385.24,81.08
386.02,76.92
386.77,79.79
387.57,74.81
388.40,72.29
389.22,72.82
390.01,75.95
390.74,82.64
391.46,83.10
392.20,81.08
392.97,78.53
393.70,82.19
394.47,77.32
395.25,76.92
396.04,76.14
396.83,75.95
397.60,78.33
398.32,82.42
399.08,79.79
399.86,76.92
400.64,76.73
401.39,79.79
402.19,74.81
403.00,73.89
403.81,74.44
404.57,78.53
405.33,78.95
406.13,75.76
406.95,73.17
407.73,76.14
408.54,74.26
409.33,76.34
410.09,78.53
410.81,83.33
411.55,81.08
412.31,79.58
413.07,78.12
413.85,77.32
414.58,82.64
415.34,78.74
416.11,77.72
416.90,75.95
417.66,78.95
418.44,76.73
419.23,76.34
419.99,79.16
420.68,86.96
421.34,89.82
421.99,92.59
422.61,96.77
423.25,94.34
423.96,84.75
424.72,78.53
425.47,80.21
426.24,78.12
427.04,74.63
427.85,74.07
428.61,78.74
429.35,80.86
430.11,79.58
430.87,78.74
431.61,81.08
432.30,87.21
432.93,94.94
433.55,97.09
434.17,97.09
434.79,96.46
435.51,82.87
436.32,74.26
437.15,72.46
437.95,74.44
438.73,77.72
439.48,80.00
440.19,83.80
440.88,87.21
441.56,88.76
442.20,93.75
442.82,95.85
443.44,97.09
444.08,94.04
444.75,88.76
445.48,83.10
446.21,81.97
446.93,82.87
447.63,85.71
448.31,89.02
448.96,92.31
449.59,94.04
450.21,97.09
450.84,94.94
451.49,92.88
452.17,88.24
452.89,83.33
453.66,77.72
454.44,76.92
455.22,76.92
455.98,78.74
456.71,82.42
457.37,91.46
458.02,91.46
458.70,88.50
459.41,84.51
460.15,81.08
460.90,80.21
461.63,82.42
462.37,81.30
463.11,80.65
463.88,78.12
464.66,76.53
465.46,75.38
466.25,75.57
467.02,78.33
467.77,79.37
468.54,78.33
469.31,77.72
470.07,79.16
470.83,78.74
471.55,84.03
472.30,80.00
473.06,78.33
473.81,80.43
474.59,76.92
475.36,78.12
476.07,84.51
476.76,86.96
477.46,84.75
478.20,81.74
478.91,84.51
479.67,78.53
480.46,75.76
481.22,79.37
482.00,77.12
482.74,80.43
483.49,80.21
484.23,81.08
484.96,82.87
485.64,87.46
486.29,92.02
486.95,90.91
487.61,91.19
488.24,95.24
488.85,98.36
489.48,95.85
490.14,90.09
490.83,87.98
491.56,81.97
492.35,75.95
493.13,76.73
493.87,80.65
494.64,78.33
495.40,79.37
496.14,80.43
496.85,84.99
497.56,83.80
498.26,86.46
