tempo_s,bpm_ecg
374.81,68.97
375.63,72.99
376.41,76.34
377.25,71.94
378.15,66.67
379.08,64.66
379.94,69.77
380.73,75.19
381.56,72.82
382.40,71.60
383.18,76.34
383.91,82.19
384.64,82.64
385.39,79.79
386.16,77.92
386.89,82.19
387.60,84.75
388.29,86.96
388.99,85.71
389.74,79.79
390.56,72.99
391.34,76.73
392.12,77.72
392.97,70.59
393.87,66.23
394.82,63.42
395.74,65.22
396.55,73.71
397.35,75.19
398.20,70.92
399.07,68.97
399.95,68.03
400.74,75.57
401.52,77.52
402.34,72.82
403.24,66.96
404.14,66.08
405.00,70.26
405.79,75.76
406.60,74.07
407.47,68.81
408.41,63.97
409.33,65.22
410.14,74.07
410.90,79.37
411.63,81.52
412.39,78.74
413.17,76.92
413.96,76.53
414.70,80.65
415.48,77.52
416.36,67.57
417.30,63.83
418.23,64.79
419.06,72.64
419.92,69.77
420.80,68.03
421.69,66.96
422.57,68.81
423.37,74.44
424.22,70.42
425.11,67.57
426.04,64.52
426.91,69.28
427.70,75.76
428.49,75.95
429.33,71.60
430.20,68.49
431.05,71.26
431.87,72.82
432.74,69.12
433.65,65.50
434.59,64.10
435.48,67.57
436.29,73.53
437.11,73.53
437.98,68.97
438.86,68.03
439.76,66.52
440.65,67.72
441.47,73.53
442.30,71.94
443.21,65.93
444.15,63.97
445.05,66.67
445.87,72.99
446.71,71.60
447.58,68.81
448.50,65.36
449.39,66.96
450.21,73.17
451.08,69.44
451.99,66.08
452.92,64.52
453.77,70.09
454.59,73.35
455.45,70.09
456.34,67.42
457.20,69.44
458.01,74.44
458.84,71.60
459.72,68.34
460.63,66.37
461.43,74.26
462.25,73.35
463.11,69.77
464.01,66.96
464.83,72.82
465.59,79.58
466.35,78.95
467.15,75.00
467.97,72.64
468.82,70.59
469.60,77.12
470.37,78.12
471.18,74.07
472.03,70.42
472.89,69.44
473.70,74.81
474.49,75.76
475.30,73.89
476.13,72.46
476.94,73.53
477.72,77.52
478.50,76.73
479.32,73.35
480.17,70.42
481.03,69.44
481.84,74.26
482.64,75.38
483.48,70.92
484.37,67.72
485.29,65.50
486.13,70.92
486.95,73.17
487.82,69.44
488.68,69.44
489.57,67.57
490.37,75.19
491.16,75.19
