tempo_s,bpm_ecg
138.10,95.24
138.74,93.75
139.39,93.17
140.06,88.76
140.75,87.98
141.41,90.91
142.06,92.31
142.69,95.24
143.32,94.64
143.96,93.46
144.62,90.91
145.26,94.34
145.91,92.59
146.57,90.36
147.25,88.24
147.93,88.50
148.61,87.72
149.30,87.21
149.99,87.46
150.65,90.36
151.29,93.75
151.91,97.40
152.51,100.00
153.10,101.35
153.70,100.00
154.32,96.77
154.97,91.46
155.64,90.36
156.31,89.29
157.00,86.46
157.70,85.96
158.34,94.34
158.98,93.75
159.62,93.75
160.26,93.17
160.91,92.59
161.56,92.31
162.19,94.64
162.81,96.77
163.45,94.64
164.10,92.59
164.78,87.72
165.48,86.21
166.18,85.23
166.93,80.21
167.69,78.53
168.47,77.32
169.20,81.97
169.93,82.19
170.67,80.86
171.40,82.42
172.10,85.96
172.74,94.04
173.38,92.59
174.00,96.77
174.64,94.64
175.30,90.91
175.96,90.63
176.62,91.46
177.28,89.82
177.94,91.74
178.58,94.04
179.23,91.19
179.91,89.29
180.58,89.02
181.25,89.82
181.90,92.31
182.55,91.46
183.19,94.04
183.82,95.54
184.43,98.68
185.04,98.36
185.65,98.68
186.25,99.01
186.87,97.72
187.51,93.46
188.19,87.46
188.94,80.86
189.68,80.21
190.39,84.75
191.13,81.52
191.87,80.86
192.61,80.86
193.34,82.87
193.98,92.59
194.65,90.63
195.31,90.09
195.95,93.46
196.61,91.19
197.24,94.94
197.92,89.02
198.62,85.23
199.39,78.12
200.18,75.95
200.92,80.86
201.65,82.87
202.36,84.27
203.08,82.64
203.79,84.75
204.48,87.21
205.14,90.91
205.80,90.91
206.42,96.46
207.05,96.15
207.66,97.09
208.31,92.59
208.99,88.24
209.68,86.71
210.39,85.23
211.02,94.34
211.67,93.46
212.30,94.34
212.94,93.75
213.57,95.85
214.16,101.35
214.77,98.68
215.38,98.36
215.99,97.72
216.61,97.40
217.25,94.04
217.87,95.85
218.49,97.09
219.11,96.46
219.78,89.82
220.44,90.36
221.16,84.27
221.87,84.27
222.54,89.82
223.23,86.46
223.92,86.46
224.62,85.96
225.30,89.02
225.95,91.74
226.59,93.17
227.23,94.34
227.85,97.09
228.46,98.68
229.07,98.36
229.69,96.46
230.33,93.17
231.03,85.96
231.72,86.71
232.47,80.00
233.23,79.16
233.94,84.75
234.66,82.87
235.40,81.52
236.13,82.42
236.85,82.87
237.53,88.76
238.20,88.50
238.84,94.64
239.47,94.94
240.09,96.15
240.72,96.15
241.35,94.94
241.98,94.64
242.60,97.09
243.23,96.15
243.85,96.77
244.48,95.24
245.14,90.36
245.83,87.21
246.52,86.71
247.16,93.75
247.80,93.75
248.46,90.36
249.14,88.50
249.82,88.76
250.48,90.63
251.14,91.46
251.78,92.59
252.41,96.15
253.03,96.15
253.63,100.67
254.23,99.67
254.85,97.09
255.44,101.01
256.05,99.01
256.69,93.75
257.36,88.76
258.08,83.80
258.85,78.33
259.60,79.58
260.34,81.08
261.06,82.87
261.77,84.51
262.44,89.82
263.10,91.19
263.76,91.19
264.40,93.17
265.05,92.31
265.70,92.31
266.37,89.82
267.04,89.55
267.69,92.02
268.35,90.63
269.03,88.76
269.71,87.72
270.37,91.46
270.99,96.77
271.60,98.36
272.21,98.36
272.83,96.77
273.46,94.64
274.06,101.01
274.64,102.74
275.24,100.00
275.85,99.01
276.47,95.85
277.13,91.74
277.78,92.59
278.08,194.81
278.40,188.68
279.02,96.77
279.65,95.54
280.28,95.24
280.92,93.46
281.57,92.88
282.18,97.40
282.81,95.85
283.44,95.24
284.08,94.34
284.71,94.04
285.34,95.24
285.96,97.09
286.57,98.04
287.17,101.01
287.77,99.01
288.37,100.33
288.99,97.72
289.63,92.88
290.31,88.24
290.99,89.02
291.68,85.96
292.37,87.72
293.02,91.74
293.70,88.24
294.38,88.76
295.05,89.55
295.70,91.74
296.34,93.46
296.98,93.75
297.63,93.46
298.29,90.63
298.92,94.64
299.56,94.64
300.21,91.46
300.90,87.72
301.65,79.37
302.43,76.92
303.14,84.27
303.80,92.02
304.45,92.31
305.10,92.02
305.75,92.59
306.40,92.02
307.05,92.02
307.71,90.36
308.37,91.74
309.03,90.09
309.72,87.72
310.40,88.24
311.03,94.34
311.68,92.31
312.36,89.02
313.07,84.51
313.79,83.10
314.50,84.75
315.20,85.23
315.87,90.09
316.55,88.24
317.21,90.09
317.86,92.59
318.51,93.17
319.13,95.54
319.78,92.59
320.45,89.82
321.14,86.71
321.84,86.46
322.54,85.71
323.23,86.46
323.87,94.04
324.52,92.59
325.19,88.76
325.86,89.82
326.54,88.24
327.22,87.98
327.90,89.02
328.57,89.02
329.23,91.19
329.87,92.88
330.51,94.64
331.12,97.40
331.75,95.24
332.42,89.55
333.11,87.21
333.80,87.46
334.51,84.75
335.27,78.12
336.00,82.64
336.73,82.42
337.47,81.30
338.18,83.80
338.84,90.91
339.51,89.82
340.18,89.82
340.83,91.46
341.46,96.46
342.11,92.02
342.78,89.55
343.46,87.98
344.15,87.21
344.78,94.34
345.43,92.31
346.12,87.98
346.76,92.59
347.47,85.47
348.16,86.46
348.87,84.75
349.58,84.51
350.27,86.21
350.90,95.54
351.54,93.46
352.18,94.34
352.82,94.04
353.46,94.04
354.10,92.88
354.72,97.72
355.36,92.88
356.04,88.76
356.72,87.72
357.39,89.55
357.88,123.46
358.76,67.72
359.45,86.96
360.15,86.71
360.83,87.72
361.07,245.90
361.46,154.64
362.10,93.75
362.73,95.24
363.38,93.17
364.04,89.82
364.72,88.24
365.36,94.04
366.02,90.91
366.68,91.19
367.35,90.09
368.02,89.55
368.66,93.75
369.31,92.02
369.97,90.09
370.64,90.63
371.30,90.63
371.94,93.17
372.60,90.91
373.28,88.24
373.96,89.02
374.60,93.46
375.26,91.19
375.92,90.63
376.55,95.24
377.21,90.63
377.87,90.63
378.54,89.55
379.24,86.46
379.93,85.96
380.59,91.74
381.27,87.98
381.96,87.46
382.64,88.24
382.93,205.48
383.31,157.07
383.99,88.76
384.65,90.63
385.28,94.94
385.89,98.36
386.52,95.24
387.17,91.74
387.83,91.19
388.47,93.46
389.10,95.24
389.73,95.24
390.36,95.85
390.99,95.24
391.65,91.46
392.28,94.94
392.90,96.46
393.51,98.68
394.13,96.77
394.78,92.31
395.43,92.02
396.06,95.85
396.73,89.55
397.03,194.81
397.39,166.67
398.06,90.09
398.72,91.19
399.36,92.88
400.00,93.75
400.65,93.46
401.26,98.36
401.86,99.34
402.47,98.04
403.12,92.88
403.83,84.51
404.59,78.53
405.36,77.92
406.13,78.33
406.83,85.71
407.54,84.75
408.25,84.03
408.96,84.75
409.65,86.21
410.30,93.17
410.94,93.46
411.31,160.43
411.58,225.56
412.22,93.17
412.88,92.02
413.53,91.74
414.19,90.91
414.83,93.17
415.47,94.04
416.12,93.17
416.75,95.24
417.55,74.63
418.01,130.43
418.63,96.15
419.26,95.54
419.89,95.24
420.52,94.94
421.16,94.34
421.77,98.36
422.39,97.09
423.00,97.40
423.63,96.15
423.90,222.22
424.26,166.67
424.89,94.64
425.51,96.77
426.14,96.15
426.74,98.68
427.36,97.72
427.99,94.94
428.61,96.15
429.27,92.02
429.94,89.29
430.57,95.24
431.21,93.46
431.90,87.21
432.61,84.27
433.32,84.51
434.03,84.51
434.74,84.03
435.42,89.02
436.06,92.88
436.69,95.85
437.30,98.04
437.91,98.04
438.54,95.24
439.21,90.09
439.85,94.04
440.47,96.15
441.12,93.17
441.79,88.50
442.48,87.21
443.17,86.71
443.87,85.71
444.56,86.96
445.24,88.76
445.91,89.02
446.58,90.09
447.21,94.94
447.84,95.24
448.47,95.85
449.09,97.09
449.71,96.46
450.32,97.40
450.97,93.46
451.64,88.50
452.31,90.63
452.94,94.94
453.57,94.34
454.23,91.74
454.90,88.76
455.56,92.02
456.22,90.63
456.84,96.77
457.46,96.15
458.08,97.09
458.69,98.04
459.28,102.04
459.88,99.67
460.51,96.15
461.14,94.34
461.77,95.54
462.41,94.34
463.07,90.36
463.71,94.04
464.36,92.02
465.01,92.31
465.67,90.63
466.32,92.02
466.95,96.15
467.58,95.54
468.19,97.72
468.79,100.67
469.37,102.39
469.97,101.01
470.56,101.01
471.16,100.67
471.76,99.67
472.39,94.94
473.05,90.36
473.76,85.23
474.44,88.24
475.09,92.59
475.75,90.91
476.40,91.74
477.06,91.19
477.71,92.31
478.34,94.94
478.96,97.09
479.58,97.09
479.91,179.64
480.17,234.38
480.76,101.35
481.35,100.67
481.96,98.36
482.63,90.63
483.32,86.71
484.05,82.19
484.75,85.23
485.44,87.21
486.08,94.34
486.72,93.46
487.37,92.02
488.01,94.34
488.64,94.64
489.26,97.40
489.87,98.04
490.48,97.40
491.09,98.36
491.71,96.77
492.32,99.01
492.94,96.15
493.58,94.04
494.21,95.24
494.85,94.64
495.49,93.75
496.11,95.85
496.77,91.46
