tempo_s,bpm_ecg
212.09,67.26
212.96,68.49
213.85,67.57
214.73,67.87
215.61,68.65
216.44,71.77
217.30,69.93
218.18,68.03
219.08,66.67
219.95,69.28
220.83,68.03
221.73,67.11
222.60,68.97
223.44,70.75
224.31,69.28
225.20,67.57
226.06,69.61
226.94,68.34
227.86,65.36
228.74,67.72
229.63,67.87
230.53,66.08
231.43,66.67
232.26,72.29
233.13,69.28
234.01,68.03
234.84,72.12
235.67,72.29
236.53,69.77
237.39,69.77
238.24,70.75
239.11,68.81
239.99,68.18
240.83,71.60
241.67,71.60
242.51,71.09
243.36,70.92
244.12,79.16
244.82,85.71
245.49,89.29
246.25,79.16
247.11,69.61
247.97,69.93
248.82,70.09
249.60,77.72
250.33,81.97
251.07,81.30
251.76,86.46
252.50,81.52
253.27,77.72
254.08,74.26
254.90,72.82
255.68,76.53
256.50,73.71
257.33,71.94
258.18,70.59
259.02,71.26
259.91,67.87
260.82,65.50
261.76,64.10
262.66,66.37
263.60,64.10
264.52,65.22
265.40,68.18
266.28,67.87
267.17,67.72
268.04,69.28
268.90,69.44
269.78,68.18
270.67,67.26
271.57,66.82
272.43,70.09
273.31,67.87
274.21,66.82
275.06,70.26
275.93,69.12
276.82,67.57
277.72,66.82
278.56,71.43
279.40,71.26
280.17,77.92
280.96,75.76
281.78,73.53
282.65,68.49
283.54,67.57
284.36,73.35
285.19,72.12
286.02,71.94
286.82,75.00
287.61,76.34
288.36,80.43
289.07,84.51
289.76,86.96
290.52,78.33
291.33,74.44
292.11,76.73
292.89,77.32
293.72,71.60
294.60,68.81
295.48,67.57
296.35,69.44
297.22,68.65
298.13,66.37
299.04,65.93
299.89,70.26
300.68,75.76
301.50,72.99
302.37,68.97
303.25,68.49
304.11,70.09
304.99,68.03
305.89,66.67
306.76,69.12
307.60,70.92
308.46,70.09
309.34,68.03
310.23,67.57
311.11,67.72
311.98,69.12
312.74,78.95
313.51,78.53
314.30,75.57
315.14,71.77
316.03,67.26
316.94,66.08
317.83,67.42
318.73,66.08
319.62,68.03
320.45,72.12
321.30,70.42
322.14,71.09
322.93,76.53
323.71,77.12
324.48,77.92
325.25,77.32
326.00,80.21
326.77,77.72
327.59,73.53
328.38,75.57
329.19,74.63
330.02,71.60
330.85,72.82
331.69,71.60
332.56,68.97
333.43,68.49
334.26,72.64
335.08,73.17
335.94,69.93
336.83,67.11
337.69,69.61
338.56,68.81
339.45,67.87
340.35,66.52
341.27,65.22
342.19,64.94
343.13,64.24
344.02,66.96
344.90,68.34
345.81,66.37
346.73,64.94
347.65,65.08
348.57,65.08
349.53,62.63
350.48,63.03
351.39,65.93
352.25,69.93
353.11,69.93
353.97,69.93
354.81,70.92
355.60,76.53
356.39,75.76
357.20,73.71
357.99,75.95
358.77,77.52
359.60,72.29
360.47,68.49
361.30,72.82
362.13,71.77
362.98,71.26
363.79,73.53
364.60,74.07
365.44,71.43
366.29,70.75
367.12,72.64
367.96,71.09
368.81,70.75
369.66,70.59
370.48,72.82
371.35,69.44
372.18,72.12
373.03,70.59
373.89,69.28
374.70,74.63
375.50,74.81
376.29,75.95
377.03,81.52
377.74,84.03
378.48,81.30
379.19,83.80
379.96,78.53
380.77,73.89
381.60,72.64
382.40,74.44
383.24,71.26
384.11,69.28
385.00,67.57
385.84,71.43
386.67,71.77
387.51,71.94
388.31,74.63
389.15,71.77
390.01,69.93
390.84,71.77
391.67,72.82
392.52,70.26
393.39,68.97
394.22,71.94
395.07,70.75
395.93,69.61
396.79,69.93
397.62,72.12
398.47,71.26
399.34,68.65
400.25,65.93
401.15,66.37
402.05,66.82
402.96,65.79
403.86,66.82
404.74,68.34
405.65,66.23
406.55,66.08
407.42,69.61
408.27,70.09
409.15,68.34
410.03,68.49
410.90,68.65
411.80,66.52
412.73,64.94
413.58,69.93
414.45,69.12
415.34,67.57
416.19,70.92
417.01,72.64
417.86,70.42
418.72,70.42
419.52,74.63
420.33,73.71
421.18,70.59
421.98,75.19
422.72,81.30
423.46,81.30
424.22,78.74
424.99,78.33
425.81,72.99
426.67,69.77
427.47,75.00
428.29,72.99
429.14,70.92
429.93,75.38
430.67,81.52
431.45,77.12
432.26,73.35
433.11,70.92
433.94,71.94
434.76,73.53
435.61,70.92
436.46,70.09
437.30,71.26
438.14,71.60
438.99,70.59
439.86,69.28
440.70,70.92
441.59,68.03
442.49,66.37
443.38,67.57
444.23,70.09
445.10,69.28
445.95,70.75
446.76,74.26
447.59,71.77
448.46,68.97
449.34,68.18
450.22,68.49
451.12,66.23
452.04,65.79
452.95,65.36
453.84,67.72
454.68,71.26
455.55,69.44
456.39,71.43
457.17,76.14
457.99,73.89
458.84,70.42
459.67,72.46
460.51,71.43
461.36,70.42
462.18,72.82
462.98,75.00
463.82,71.43
464.68,70.26
465.50,72.82
466.27,78.12
467.08,73.53
467.94,70.42
468.79,69.93
469.58,75.95
470.38,75.76
471.18,75.00
471.93,79.37
472.69,78.95
473.51,73.53
474.36,70.75
475.17,73.53
476.02,70.92
476.90,67.87
477.77,68.81
478.58,74.07
479.42,71.94
480.26,71.43
481.09,72.46
481.88,75.76
482.70,73.35
483.52,72.82
484.31,76.14
485.10,75.57
485.90,74.81
486.71,74.63
487.47,78.53
488.27,75.57
489.09,72.99
489.92,72.46
490.73,74.07
491.52,75.95
492.29,77.52
493.08,75.95
493.83,80.00
494.55,83.80
495.33,76.92
496.12,75.57
496.87,79.79
497.66,76.14
498.53,69.28
499.43,66.08
500.32,67.87
501.16,70.92
502.05,68.03
502.94,66.96
503.83,67.42
504.69,69.77
505.56,69.44
506.45,67.11
507.32,68.97
