tempo_s,bpm_ecg
318.92,94.64
319.56,94.04
320.20,94.64
320.83,94.94
321.46,95.24
322.07,98.68
322.67,99.67
323.27,99.67
323.87,100.67
324.48,98.36
325.10,96.15
325.74,94.34
326.38,93.17
327.01,95.54
327.65,93.46
328.29,94.04
328.92,94.64
329.55,96.15
330.16,97.72
330.77,98.68
331.38,98.36
331.98,100.33
332.60,96.46
333.28,87.46
333.97,87.46
334.70,82.64
335.46,78.12
336.21,80.21
336.96,80.65
337.67,84.51
338.39,83.10
339.10,84.03
339.80,85.71
340.49,87.21
341.15,91.46
341.76,97.72
342.38,97.40
343.00,95.54
343.66,91.19
344.33,90.36
345.01,87.72
345.75,81.30
346.51,78.53
347.23,83.33
347.98,80.21
348.70,83.80
349.41,83.57
350.13,83.80
350.84,84.27
351.51,90.09
352.17,91.19
352.84,89.55
353.54,84.99
354.24,85.71
354.95,84.99
355.67,83.57
356.35,87.21
357.04,87.21
357.71,90.36
358.34,94.34
359.00,91.46
359.66,90.36
360.33,89.55
360.99,90.91
361.71,83.80
362.47,78.33
363.29,73.71
364.05,78.33
364.83,76.92
365.60,77.92
366.31,85.23
367.00,87.21
367.66,89.82
368.33,90.36
369.00,89.82
369.66,89.82
370.36,86.21
371.09,82.19
371.84,79.79
372.56,84.03
373.24,87.21
373.91,90.36
374.59,87.46
375.32,83.10
376.02,84.99
376.71,86.96
377.40,87.21
378.09,86.71
378.78,87.72
379.44,90.91
380.10,90.09
380.78,89.02
381.46,88.24
382.15,86.71
382.86,84.51
383.64,76.92
384.41,77.32
385.16,80.43
385.92,78.74
386.68,79.58
387.40,82.42
388.14,81.97
388.87,81.30
389.57,86.21
390.25,88.24
390.93,88.76
391.62,85.96
392.34,83.33
393.10,79.37
393.85,79.79
394.57,83.80
395.28,84.75
395.97,86.46
396.64,89.29
397.29,92.59
397.90,98.68
398.57,89.29
399.25,87.72
399.95,85.71
400.68,82.19
401.44,79.58
402.19,80.21
402.87,87.46
403.57,85.71
404.24,89.55
404.91,89.82
405.55,93.75
406.15,99.67
406.75,101.01
407.34,101.01
407.94,99.67
408.56,97.09
409.16,99.34
409.80,94.04
410.46,90.91
411.13,89.29
411.94,74.44
412.72,76.73
413.45,82.87
414.15,85.71
414.80,91.19
415.49,87.98
416.18,86.46
416.88,85.47
417.57,86.96
418.22,92.88
418.85,95.54
419.47,95.54
420.10,95.54
420.75,92.88
421.41,90.36
422.04,96.15
422.68,92.88
423.35,90.36
424.07,83.33
424.80,82.19
425.46,90.91
426.17,84.03
426.86,86.46
427.58,83.33
428.26,89.02
428.93,89.29
429.60,89.55
430.22,96.15
430.85,95.24
431.50,93.46
432.13,94.04
432.84,84.99
433.56,83.33
434.27,84.03
434.95,88.24
435.68,82.64
436.47,75.95
437.22,79.58
437.94,84.03
438.64,85.47
439.34,85.96
439.99,92.02
440.64,92.02
441.28,93.46
441.92,93.75
442.58,92.02
443.20,95.54
443.84,94.04
444.49,92.88
445.15,90.09
445.79,94.34
446.45,91.46
447.12,89.29
447.78,90.09
448.46,88.50
449.16,85.96
449.87,84.99
450.54,89.29
451.18,93.17
451.80,97.72
452.42,95.85
453.05,95.54
453.68,95.24
454.33,92.02
455.02,87.46
455.72,85.47
456.39,90.09
457.05,90.09
457.71,91.19
458.37,91.46
458.99,95.54
459.66,90.36
460.36,85.47
461.10,81.30
461.82,82.64
462.57,80.21
463.32,80.00
464.09,78.12
464.88,76.34
465.65,77.52
466.38,82.42
467.09,84.27
467.79,85.23
468.53,81.97
469.26,81.52
469.96,85.96
470.65,86.46
471.35,85.71
472.06,85.47
472.74,88.24
473.42,88.24
474.10,87.72
474.85,80.43
475.61,78.12
476.34,82.42
477.08,81.52
477.84,78.53
478.60,78.95
479.33,82.87
480.05,82.64
480.79,81.30
481.49,85.96
482.19,85.96
482.90,84.03
483.62,83.80
484.28,89.82
484.95,89.55
485.61,91.19
