tempo_s,bpm_ecg
224.58,85.23
225.29,84.27
226.00,84.75
226.68,88.50
227.37,86.46
228.10,82.64
228.82,83.80
229.56,80.21
230.31,80.43
231.01,85.47
231.71,85.71
232.42,84.99
233.10,87.72
233.77,89.55
234.43,90.91
235.06,95.85
235.69,94.34
236.30,99.01
236.92,96.77
237.56,93.46
238.22,91.46
238.91,86.21
239.65,81.08
240.41,79.16
241.11,86.21
241.77,90.09
242.47,86.71
243.16,86.71
243.85,86.46
244.49,94.04
245.14,92.59
245.78,93.17
246.39,98.36
247.01,97.40
247.63,97.09
248.23,99.34
248.85,96.15
249.50,92.31
250.18,89.29
250.88,85.47
251.60,83.33
252.32,83.33
253.05,81.52
253.77,83.57
254.43,91.74
255.10,88.50
255.75,92.88
256.41,91.46
257.08,88.50
257.76,88.76
258.45,86.71
259.14,86.71
259.82,88.24
260.49,89.55
261.15,91.74
261.79,94.04
262.41,96.77
263.03,96.46
263.66,94.64
264.33,90.36
264.98,91.19
265.67,87.98
266.37,85.47
267.10,82.19
267.83,82.42
268.51,87.72
269.20,86.96
269.87,89.29
270.53,91.46
271.17,92.88
271.81,94.04
272.44,94.94
273.07,95.54
273.70,96.15
274.36,90.91
275.02,90.63
275.64,97.09
276.27,95.24
276.94,89.29
277.66,83.57
278.41,80.00
279.15,81.08
279.87,82.87
280.57,85.23
281.25,88.76
281.90,92.59
282.54,93.75
283.16,95.85
283.78,97.72
284.38,99.01
284.97,102.74
285.56,101.69
286.15,101.69
286.77,97.09
287.41,93.75
288.05,92.59
288.70,92.31
289.37,90.09
290.03,91.46
290.65,95.85
291.28,95.24
291.89,98.36
292.51,97.40
293.13,97.09
293.75,96.46
294.40,92.02
295.05,91.74
295.72,90.63
296.36,92.59
297.01,93.46
297.63,96.15
298.24,98.36
298.84,99.67
299.46,97.40
300.07,97.72
300.71,94.34
301.37,90.63
302.05,88.50
302.76,84.51
303.48,83.10
304.21,81.97
304.93,83.33
305.64,85.23
306.34,85.47
307.03,86.71
307.69,91.19
308.32,94.64
308.95,95.24
309.59,93.75
310.27,89.02
310.94,89.02
311.65,84.51
312.38,82.19
313.14,78.74
313.85,84.75
314.58,82.64
315.28,84.75
315.99,84.75
316.69,85.47
317.39,86.46
318.08,87.21
318.78,85.71
319.49,84.27
320.19,85.71
320.90,84.75
321.62,82.42
322.38,78.95
323.11,82.64
323.87,78.74
324.64,77.92
325.43,76.34
326.22,75.57
326.98,78.95
327.73,80.21
328.39,90.36
329.08,87.72
329.76,88.50
330.43,88.50
331.12,87.21
331.81,87.72
332.52,84.27
333.30,76.53
334.09,76.14
334.85,79.37
335.56,83.80
336.27,84.51
336.98,84.51
337.69,84.99
338.40,84.27
339.09,87.21
339.78,86.46
340.47,86.71
341.19,83.80
341.90,84.03
342.60,86.46
343.32,83.10
344.06,80.86
344.80,81.08
345.54,81.08
346.28,81.74
347.01,81.52
347.73,83.80
348.44,84.03
349.13,87.46
349.79,90.09
350.47,88.50
351.15,88.76
351.77,96.15
352.42,92.02
353.09,90.63
353.77,87.72
354.44,89.02
355.13,87.46
355.83,86.21
356.50,89.55
357.13,94.34
357.76,95.24
358.40,93.46
359.05,93.46
359.71,90.91
360.37,90.36
361.04,89.02
361.74,86.46
362.40,90.63
363.04,94.34
363.72,87.46
364.42,86.46
365.14,83.33
365.87,81.30
366.59,83.57
367.30,84.75
368.00,85.71
368.67,89.02
369.34,89.82
370.01,90.36
370.67,89.82
371.30,95.54
371.94,94.04
372.62,87.98
373.33,84.51
374.06,81.97
374.81,80.21
375.55,81.30
376.26,84.75
376.95,87.21
377.61,89.82
378.32,85.23
379.02,85.47
379.73,84.03
380.48,80.86
381.21,81.74
381.94,82.42
382.65,84.27
383.32,90.09
383.97,92.31
384.60,94.64
385.23,95.85
385.85,96.15
386.49,93.17
387.14,92.31
387.82,88.24
388.57,80.86
389.35,76.34
390.13,77.32
390.84,84.75
391.50,90.63
392.18,87.98
392.83,91.74
393.46,95.24
394.09,95.54
394.70,98.04
395.31,98.36
395.91,100.67
396.55,93.75
397.20,91.74
397.89,87.46
398.58,87.46
399.27,86.21
399.99,84.03
400.73,80.43
401.50,77.72
402.25,80.21
402.99,81.52
403.73,81.08
404.45,83.10
405.16,84.99
405.80,92.59
406.46,90.91
407.14,88.76
407.82,88.50
408.53,84.75
409.23,85.47
409.92,86.71
410.63,84.51
411.34,84.99
412.03,85.96
412.72,87.72
413.38,90.36
414.07,87.46
414.76,87.21
415.45,86.71
416.12,89.02
416.77,92.02
417.43,91.46
418.08,92.31
418.73,91.74
419.39,91.19
420.05,90.91
420.73,88.24
421.44,84.99
422.16,82.87
422.92,79.58
423.71,75.38
424.51,75.19
425.32,73.89
426.10,77.12
426.83,82.19
427.52,87.46
428.19,89.02
428.85,90.91
429.53,88.76
430.20,89.29
430.90,85.71
431.64,80.86
432.39,79.58
433.17,77.12
433.93,79.37
434.63,85.23
435.34,84.51
436.08,81.74
436.85,77.92
437.58,81.97
438.29,84.03
439.01,84.03
439.69,88.24
440.38,86.96
441.02,92.59
441.65,95.85
442.26,97.72
442.86,100.00
443.46,101.35
444.05,101.69
444.64,101.01
445.23,101.69
445.84,98.36
446.54,85.47
447.33,76.53
448.08,79.58
448.79,84.51
449.46,89.82
450.13,89.55
450.77,92.88
451.41,93.75
452.04,96.15
452.66,96.77
453.27,97.40
453.88,98.36
454.50,97.09
455.12,97.09
455.74,97.09
456.36,96.15
457.00,94.34
457.65,92.59
458.29,92.59
458.94,92.88
459.60,91.19
460.23,95.24
460.85,95.85
461.48,95.85
462.09,97.72
462.73,94.64
463.37,94.04
463.99,96.15
464.63,93.75
465.25,97.40
465.86,97.09
466.50,94.94
467.13,94.04
467.78,92.59
468.44,91.74
469.09,92.31
469.72,95.24
470.34,95.85
470.96,97.40
471.56,99.01
472.17,99.34
472.77,100.00
473.37,99.01
473.98,98.68
474.58,100.33
475.21,94.94
475.91,86.46
476.59,87.98
477.22,94.64
477.89,89.55
478.61,84.03
479.34,81.52
480.08,81.08
480.83,80.21
481.55,83.33
482.27,82.87
483.00,82.64
483.70,85.23
