tempo_s,bpm_ecg
170.61,81.52
171.34,82.19
172.12,76.92
172.92,74.81
173.79,68.97
174.58,76.14
175.36,76.73
176.22,70.26
177.10,67.87
177.86,79.37
178.60,81.08
179.38,76.14
180.21,72.46
180.95,81.08
181.72,77.72
182.58,70.26
183.47,67.57
184.22,79.58
184.98,78.74
185.80,73.71
186.61,73.89
187.33,82.87
188.08,80.65
188.89,73.35
189.76,68.97
190.53,78.53
191.36,72.12
192.19,72.29
192.97,77.32
193.74,77.52
194.53,76.34
195.24,83.80
195.94,85.47
196.69,80.86
197.51,72.46
198.33,73.89
199.11,76.34
199.93,73.53
200.76,72.12
201.53,77.72
202.23,85.71
202.95,83.80
203.73,76.53
204.54,74.44
205.27,81.52
206.08,74.44
206.96,68.49
207.77,73.89
208.57,74.63
209.40,72.82
210.22,72.46
210.94,83.80
211.65,84.03
212.42,78.53
213.24,72.99
213.99,79.79
214.71,83.80
215.47,78.74
216.33,70.09
217.17,70.75
217.92,80.00
218.72,75.38
219.55,72.64
220.30,79.37
221.04,81.30
221.83,76.14
222.66,72.12
223.40,81.30
224.15,79.58
224.98,72.64
225.83,70.59
226.55,83.57
227.28,81.74
228.05,77.72
228.76,84.51
229.51,80.65
230.29,76.34
231.12,72.29
231.85,82.42
232.55,85.47
233.30,80.43
234.11,74.26
234.86,79.16
235.57,85.47
236.30,81.30
237.12,73.35
237.91,75.76
238.64,82.64
239.41,77.52
240.24,72.64
241.03,76.14
241.75,83.57
242.49,80.43
243.28,76.14
244.07,75.57
244.80,83.10
245.56,78.12
246.39,72.46
247.16,78.12
247.90,80.86
248.71,74.26
249.54,72.46
250.29,79.58
251.01,83.80
251.77,79.16
252.51,80.86
253.26,80.21
254.04,76.92
254.85,73.71
255.58,82.19
256.30,83.57
257.05,79.79
257.86,74.07
258.68,72.82
259.48,75.57
260.18,85.71
260.87,86.21
261.61,81.30
262.45,71.77
263.31,69.93
264.10,75.19
264.82,83.80
265.59,78.12
266.40,74.07
267.16,79.16
267.87,83.80
268.63,79.37
269.44,73.89
270.24,75.19
270.97,82.42
271.74,77.12
272.53,76.14
273.32,75.95
274.02,85.71
274.74,83.80
275.51,77.92
276.30,75.95
277.02,83.57
277.74,82.42
278.52,77.12
279.32,75.00
280.05,82.19
280.77,83.33
281.53,79.58
282.31,76.53
283.06,80.21
283.75,86.21
284.46,85.23
285.19,82.42
285.94,79.16
286.69,80.65
287.38,86.71
288.10,83.33
288.86,78.74
289.64,76.73
290.42,77.52
291.14,82.64
291.90,79.37
292.69,76.34
293.45,78.74
294.14,86.71
294.82,88.24
295.51,86.46
296.25,81.97
297.02,77.52
297.73,84.99
298.43,84.75
299.20,78.53
300.00,75.00
300.72,83.10
301.42,86.21
302.09,89.55
302.78,86.21
303.52,81.74
304.28,78.95
305.03,80.00
305.70,89.02
306.35,92.88
306.99,92.59
307.68,87.21
308.49,74.44
309.28,75.38
309.99,85.23
310.74,80.21
311.58,70.92
312.51,64.52
313.40,67.57
314.15,79.58
314.93,77.72
315.73,75.00
316.53,74.26
317.26,82.64
317.96,85.71
318.71,79.58
319.56,70.59
320.43,69.44
321.18,79.58
321.97,76.53
322.81,71.26
323.67,69.93
324.42,79.37
325.18,79.16
325.97,75.76
326.80,72.82
327.56,78.53
328.38,73.35
329.19,73.89
329.93,80.65
330.74,74.44
331.58,71.26
332.39,73.89
333.13,81.97
333.91,76.34
334.76,70.75
335.59,71.94
336.34,80.65
337.13,75.76
337.99,69.77
338.86,68.65
339.62,79.16
340.37,79.79
341.20,72.99
342.05,70.09
342.90,70.42
343.77,69.28
344.56,76.34
345.32,78.95
346.14,72.99
347.01,68.81
347.79,76.92
348.56,78.12
349.40,70.92
350.29,67.72
351.07,77.32
351.90,72.29
352.82,64.94
353.74,64.94
354.53,75.95
355.38,71.26
356.28,66.52
357.17,67.26
357.94,77.52
358.72,77.72
359.54,72.64
360.40,69.93
361.21,74.26
362.08,68.81
362.92,71.60
363.67,80.00
364.40,82.19
365.15,80.00
365.96,74.26
366.77,73.35
367.57,75.76
368.33,78.33
369.15,73.35
369.85,85.23
370.55,86.21
371.31,79.37
372.11,74.26
372.95,71.60
373.71,79.58
374.42,83.80
375.20,76.92
376.07,69.44
376.99,64.66
377.86,69.61
378.61,79.37
379.41,75.57
380.26,70.42
381.15,67.42
381.96,74.07
382.77,73.89
383.67,66.96
384.59,64.94
385.43,71.60
386.20,77.52
387.03,72.82
387.87,71.26
388.63,78.95
389.42,75.38
390.28,70.42
391.10,72.82
391.96,70.09
392.76,74.63
393.59,72.64
394.40,73.35
395.18,77.52
395.89,84.51
396.63,81.30
397.44,73.71
398.33,67.11
399.14,74.63
399.92,76.34
400.78,70.42
401.69,65.93
402.54,70.09
403.29,79.79
404.06,78.12
404.87,74.07
405.72,70.42
406.50,77.32
407.25,79.58
408.07,73.53
408.94,68.81
409.75,74.07
410.49,81.74
411.26,77.52
412.11,70.75
412.99,68.34
413.74,79.16
414.52,76.92
415.37,71.09
416.24,68.81
417.08,71.77
417.90,72.46
418.64,81.97
419.38,80.65
420.17,76.34
421.02,70.59
421.78,78.53
422.55,78.12
423.40,70.09
424.27,68.97
425.05,77.52
425.80,80.21
426.60,74.44
427.45,70.92
428.30,70.59
429.08,76.73
429.79,84.75
430.51,83.57
431.30,75.57
432.14,71.77
432.89,80.00
433.64,79.79
434.45,73.89
435.35,66.96
436.19,71.09
436.93,81.08
437.69,78.95
438.51,73.35
439.39,68.18
440.18,75.57
440.92,81.52
441.68,78.33
442.51,72.82
443.41,66.67
444.27,69.93
445.04,77.52
445.86,73.53
446.73,68.34
447.61,68.81
448.37,78.53
449.09,83.10
449.84,79.79
450.65,74.26
451.51,69.93
452.29,76.73
453.02,82.42
453.78,78.95
454.49,84.27
455.21,83.33
455.90,86.96
456.65,80.00
457.38,82.42
458.14,78.53
458.94,75.76
459.74,74.44
460.54,74.81
461.34,75.57
462.03,86.46
462.74,84.99
463.44,85.71
464.19,79.79
464.98,75.57
465.69,84.99
466.43,80.65
467.27,71.43
468.18,65.93
468.96,77.32
469.81,70.92
470.72,65.50
471.59,69.28
472.46,69.12
473.18,82.42
473.89,84.75
474.60,84.99
475.35,79.79
476.14,76.14
477.04,66.52
477.95,66.08
478.72,77.32
479.54,73.89
480.41,68.49
481.22,73.89
481.96,81.74
482.72,79.16
483.52,74.63
484.30,76.53
485.03,83.10
