tempo_s,bpm_ecg
113.90,114.94
114.42,115.38
114.95,113.64
115.47,114.07
116.00,114.07
116.53,112.36
117.09,107.91
117.67,102.39
118.30,95.54
118.95,93.17
119.60,91.46
120.25,92.88
120.87,97.09
121.46,100.67
122.05,102.04
122.63,103.45
123.20,105.26
123.75,109.89
124.30,108.30
124.87,105.26
125.51,93.17
126.20,87.46
126.94,81.52
127.70,78.74
128.47,77.72
129.21,81.52
129.87,90.36
130.54,90.09
131.20,90.91
131.87,88.50
132.61,81.52
133.35,80.86
134.03,89.02
134.77,80.21
135.57,75.38
136.36,76.34
137.04,87.72
137.78,80.86
138.57,75.76
139.45,68.65
140.27,73.17
141.03,78.74
141.84,74.44
142.64,74.26
143.38,81.30
144.12,80.86
144.91,76.14
145.68,77.72
146.38,86.21
147.11,82.64
147.80,86.46
148.52,83.33
149.23,84.03
149.92,87.46
150.57,92.02
151.19,96.77
151.80,98.68
152.43,95.24
153.06,94.94
153.68,97.40
154.29,97.72
154.89,100.67
155.47,103.81
156.03,107.14
156.58,109.09
157.12,111.11
157.65,112.78
158.18,113.64
158.70,114.07
159.22,116.28
159.74,114.07
160.28,111.52
160.84,107.14
161.45,99.34
162.06,98.04
162.71,92.02
163.43,83.33
164.18,80.21
164.97,76.14
165.78,73.71
166.63,70.75
167.44,73.89
168.21,77.52
168.90,87.98
169.55,92.02
170.19,94.04
170.83,92.88
171.53,85.47
172.25,84.03
173.02,78.12
173.79,77.92
174.55,78.95
175.28,81.74
176.00,83.10
176.69,86.96
177.36,90.36
177.97,97.09
178.56,102.04
179.17,98.04
179.85,88.76
180.67,72.99
181.44,77.92
182.19,80.43
183.00,73.53
183.86,70.42
184.68,72.99
185.41,81.52
186.19,77.72
186.92,81.97
187.67,80.00
188.39,83.33
189.05,90.09
189.73,89.02
190.43,84.99
191.14,84.51
191.89,80.65
192.64,79.79
193.38,80.86
194.10,84.03
194.77,88.50
195.44,90.36
196.09,91.74
196.76,89.55
197.40,94.34
198.02,96.46
198.65,95.24
199.26,98.68
199.90,94.04
200.50,98.68
201.10,101.35
201.66,106.38
202.23,104.53
202.80,106.76
203.36,106.01
203.95,102.74
204.52,104.17
205.09,106.01
205.65,107.53
206.19,109.49
206.73,112.78
207.27,110.29
207.83,107.14
208.46,95.24
209.12,91.19
209.92,75.19
210.71,75.57
211.51,74.81
212.33,73.71
213.11,76.14
213.80,87.21
214.49,87.72
215.15,89.82
215.83,88.76
216.54,84.99
217.26,83.33
217.99,81.30
218.73,81.08
219.46,83.10
220.16,84.75
220.84,88.50
221.50,90.63
222.11,99.34
222.70,101.35
223.32,96.46
224.03,84.27
224.88,70.59
225.64,79.37
226.42,76.53
227.15,82.19
227.87,83.33
228.56,87.98
229.17,98.36
229.78,97.72
230.41,95.54
231.09,87.98
231.76,90.09
232.51,79.37
233.34,72.82
234.15,73.71
234.98,72.46
235.79,73.71
236.57,77.52
237.24,89.02
237.90,90.91
238.53,94.94
239.19,91.19
239.91,83.57
240.66,79.37
241.46,75.19
242.25,75.76
243.03,77.52
243.77,80.65
244.48,84.27
245.13,92.31
245.77,93.75
246.41,94.34
247.08,89.29
247.80,83.33
248.56,78.95
249.34,77.52
250.09,79.16
250.82,82.64
251.51,86.46
252.19,88.76
252.84,92.88
253.49,92.02
254.14,92.31
254.74,99.67
255.36,97.09
256.01,92.02
256.71,85.47
257.46,80.21
258.23,78.33
258.92,86.46
259.62,85.47
260.27,92.88
260.91,94.04
261.57,90.09
262.25,88.76
262.94,86.71
263.64,86.21
264.33,86.21
265.01,88.50
265.64,95.24
266.26,97.40
266.89,94.94
267.58,86.46
268.38,75.38
269.15,77.92
270.00,70.42
270.89,67.42
271.72,72.29
272.51,76.34
273.32,73.35
274.15,72.46
274.92,78.12
275.66,81.52
276.39,81.97
277.07,88.24
277.76,86.71
278.48,83.33
279.18,85.71
279.94,78.74
280.82,68.34
281.70,67.87
282.60,66.96
283.48,68.34
284.26,76.73
284.98,82.87
285.75,78.53
286.56,74.07
287.34,77.12
288.11,77.12
288.91,75.76
289.69,76.53
290.48,76.34
291.19,84.51
291.93,80.43
292.70,78.12
293.47,77.72
294.24,78.53
294.99,79.79
295.72,81.97
296.43,84.75
297.12,86.71
297.74,96.77
298.35,97.72
298.96,99.67
299.60,92.59
300.32,84.27
301.12,75.00
301.94,72.82
302.72,76.53
303.47,80.65
304.16,86.46
304.82,91.19
305.44,97.40
306.01,104.17
306.59,103.81
307.16,105.26
307.74,103.45
308.39,92.02
309.13,81.52
309.90,78.12
310.70,74.81
311.51,73.53
312.29,77.52
313.00,84.75
313.72,82.64
314.44,83.57
315.11,89.82
315.75,94.04
316.40,92.31
317.02,96.46
317.66,93.75
318.34,87.46
319.12,77.72
319.93,73.53
320.68,80.43
321.49,73.53
322.26,78.53
323.06,75.19
323.89,72.29
324.69,74.81
325.47,76.34
326.22,80.00
326.94,83.33
327.62,88.24
328.24,97.09
328.86,96.46
329.48,97.40
330.15,89.55
330.87,82.87
331.61,81.08
332.39,77.72
333.13,80.65
333.85,83.33
334.54,87.46
335.22,87.46
335.91,87.46
336.61,85.71
337.31,85.47
338.02,84.99
338.70,87.21
339.37,89.82
340.09,83.57
340.84,80.00
341.62,76.92
342.33,84.99
342.99,89.82
343.64,92.59
344.32,87.98
345.10,77.52
345.93,71.94
346.78,70.42
347.54,79.16
348.34,75.00
349.13,76.14
349.91,76.92
350.61,85.47
351.32,84.99
352.01,86.46
352.66,92.02
353.27,99.01
353.93,91.46
354.60,89.02
355.33,82.64
356.09,78.95
356.86,77.12
357.61,80.21
358.37,78.95
359.10,82.64
359.80,85.96
360.46,90.36
361.09,95.85
361.75,90.36
362.46,84.75
363.26,74.81
364.02,79.16
364.85,71.77
365.68,72.29
366.52,71.60
367.25,81.97
367.99,81.74
368.73,80.65
369.49,79.37
370.18,86.21
370.88,85.96
371.58,86.46
372.23,92.02
372.91,87.46
373.64,83.10
374.35,84.03
375.19,71.26
376.08,67.57
376.93,70.75
377.76,72.29
378.59,72.46
379.35,78.33
380.07,83.80
380.83,78.53
381.62,75.95
382.40,77.32
383.16,78.95
383.97,73.71
384.81,71.77
385.60,76.14
386.35,79.37
387.15,75.57
387.96,73.35
388.83,69.61
389.69,69.44
390.50,74.44
391.29,75.57
392.05,79.37
392.74,85.96
393.40,91.19
394.13,82.87
394.90,77.52
395.65,79.79
396.51,69.93
397.38,68.97
398.22,71.77
398.98,78.12
399.79,74.07
400.60,74.63
401.34,81.08
402.06,83.33
402.83,78.12
403.62,75.19
404.39,77.92
405.13,81.52
405.93,75.00
406.72,76.34
407.48,78.95
408.16,87.98
408.86,85.96
409.54,87.21
410.25,84.51
410.97,83.57
411.70,82.87
412.40,85.23
413.09,87.46
413.74,91.74
414.34,100.33
414.91,104.17
415.49,103.81
416.09,101.01
416.72,94.04
417.36,94.04
418.08,83.80
418.86,77.12
419.55,86.96
420.26,84.03
420.98,83.80
421.70,82.87
422.44,80.65
423.20,79.79
423.94,81.08
424.65,83.80
425.33,88.24
425.96,96.15
426.56,99.01
427.19,94.94
427.89,86.71
428.63,80.86
429.47,71.43
430.30,71.77
431.12,73.35
431.92,75.00
432.68,78.95
433.37,87.21
434.07,85.71
434.74,89.29
435.42,87.98
436.11,87.21
436.75,94.34
437.36,97.40
438.02,91.46
438.69,90.09
439.39,84.75
440.15,79.16
440.93,77.12
441.69,78.53
442.44,80.86
443.14,84.75
443.80,91.74
444.43,95.24
445.05,96.46
445.67,97.09
446.26,101.01
446.83,106.38
447.38,107.91
447.95,105.63
448.54,101.35
449.28,81.52
450.09,73.71
450.94,71.09
451.80,69.12
452.67,68.97
453.55,68.65
454.34,75.95
455.09,79.79
455.87,76.92
456.67,74.63
457.45,76.92
458.17,84.03
458.92,80.00
459.68,79.16
460.49,73.71
461.32,72.12
462.17,70.92
462.95,76.73
463.72,77.72
464.56,71.43
465.40,71.26
466.14,81.52
466.89,79.58
467.58,87.46
468.26,87.98
469.02,79.58
469.83,73.71
470.61,76.53
471.37,79.16
472.12,80.43
472.88,78.53
473.63,80.43
474.33,84.99
475.04,84.75
475.77,82.87
476.49,83.33
477.20,84.03
477.88,88.76
478.50,95.85
479.10,100.67
479.66,106.01
480.23,106.76
480.78,108.30
481.33,108.70
481.89,107.53
482.46,104.90
483.03,105.63
483.61,104.17
